chapter,total_score,earned_score,percentage,practice_file,item_id,description,difficulty,earned,max,correct
2.1.2,15,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.2-materials/2.1.2_practice_202608052218.ipynb,M13,完成代码填空,easy,0,1,False
2.1.2,15,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.2-materials/2.1.2_practice_202608052218.ipynb,M14,完成代码填空,easy,0,1,False
2.1.2,15,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.2-materials/2.1.2_practice_202608052218.ipynb,M15,完成代码填空,easy,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M1,加载数据集,medium,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M2,显示数据前几行,medium,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M3,完成代码填空,medium,1,1,True
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M4,完成代码填空,medium,1,1,True
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M5,完成代码填空,easy,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M6,完成代码填空,hard,1,1,True
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M7,完成代码填空,hard,1,1,True
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M8,完成代码填空,medium,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M9,训练模型,medium,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M10,完成代码填空,easy,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M11,完成代码填空,medium,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M12,完成代码填空,medium,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M13,完成代码填空,easy,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M14,划分训练集和测试集,medium,1,1,True
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M15,划分训练集和测试集,medium,1,1,True
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M16,保存结果到文件,medium,0,1,False
2.1.3,17,6,35.3,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.3-materials/2.1.3_practice_202608052242.ipynb,M17,保存结果到文件,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M1,加载数据集,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M2,完成代码填空,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M3,完成代码填空,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M4,完成代码填空,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M5,完成代码填空,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M6,完成代码填空,hard,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M7,完成代码填空,hard,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M8,完成代码填空,hard,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M9,完成代码填空,hard,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M10,完成代码填空,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M11,完成代码填空,easy,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M12,训练模型,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M13,完成代码填空,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M14,完成代码填空,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M15,完成代码填空,hard,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M16,完成代码填空,hard,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M17,完成代码填空,hard,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M18,保存结果到文件,medium,0,1,False
2.1.4,19,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.4-materials/2.1.4_practice_202608052301.ipynb,M19,保存结果到文件,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M1,加载数据集,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M2,完成代码填空,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M3,完成代码填空,hard,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M4,删除缺失值,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M5,完成代码填空,hard,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M6,完成代码填空,hard,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M7,完成代码填空,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M8,完成代码填空,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M9,训练模型,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M10,训练模型,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M11,完成代码填空,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M12,划分训练集和测试集,medium,1,1,True
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M13,划分训练集和测试集,medium,1,1,True
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M14,完成代码填空,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M15,保存结果到文件,medium,0,1,False
2.1.5,16,2,12.5,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.1.5-materials/2.1.5_practice_20260802_v3.ipynb,M16,保存结果到文件,medium,0,1,False
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M1,加载数据集,medium,0,1,False
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M2,显示数据前几行,medium,0,1,False
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M3,划分训练集和测试集,medium,1,1,True
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M4,划分训练集和测试集,medium,1,1,True
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M5,完成代码填空,easy,1,1,True
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M6,训练模型,medium,1,1,True
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M7,保存模型,medium,0,1,False
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M8,模型预测,medium,0,1,False
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M9,完成代码填空,medium,1,1,True
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M10,训练模型,medium,0,1,False
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M11,训练模型,medium,1,1,True
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M12,模型预测,medium,0,1,False
2.2.1,13,7,53.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.1-materials/2.2.1_practice_20260802_v1.ipynb,M13,完成代码填空,medium,1,1,True
2.2.2,4,4,100.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.2-materials/2.2.2-practice_202608020955.ipynb,M1,正确加载 auto-mpg.csv 数据集,easy,1,1,True
2.2.2,4,4,100.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.2-materials/2.2.2-practice_202608020955.ipynb,M7,使用 train_test_split 划分训练集和测试集,medium,1,1,True
2.2.2,4,4,100.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.2-materials/2.2.2-practice_202608020955.ipynb,M8,创建包含 StandardScaler 和 LinearRegression 的 Pipeline,hard,1,1,True
2.2.2,4,4,100.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.2-materials/2.2.2-practice_202608020955.ipynb,M13,初始化 RandomForestRegressor 模型,medium,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M1,加载数据集,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M2,显示数据前几行,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M3,完成代码填空,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M4,完成代码填空,hard,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M5,划分训练集和测试集,medium,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M6,划分训练集和测试集,medium,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M7,完成代码填空,medium,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M8,完成代码填空,medium,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M9,训练模型,medium,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M10,保存模型,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M11,模型预测,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M12,完成代码填空,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M13,完成代码填空,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M14,完成代码填空,easy,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M15,完成代码填空,easy,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M16,完成代码填空,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M17,完成代码填空,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M18,训练模型,medium,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M19,模型预测,medium,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M20,完成代码填空,hard,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M21,完成代码填空,hard,0,1,False
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M22,完成代码填空,medium,1,1,True
2.2.3,23,11,47.8,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.3-materials/2.2.3_practice_202608021035.ipynb,M23,完成代码填空,medium,1,1,True
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M1,完成代码填空,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M2,显示数据前几行,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M3,完成代码填空,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M4,完成代码填空,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M5,完成代码填空,hard,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M6,完成代码填空,hard,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M7,完成代码填空,hard,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M8,完成代码填空,easy,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M9,划分训练集和测试集,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M10,划分训练集和测试集,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M11,完成代码填空,easy,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M12,训练模型,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M13,完成代码填空,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M14,模型预测,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M15,保存结果到文件,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M16,保存结果到文件,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M17,完成代码填空,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M18,完成代码填空,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M19,完成代码填空,hard,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M20,完成代码填空,hard,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M21,训练模型,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M22,模型预测,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M23,完成代码填空,medium,0,1,False
2.2.4,24,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.4-materials/2.2.4_practice_202608021121.ipynb,M24,完成代码填空,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M1,加载数据集,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M2,显示数据前几行,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M3,完成代码填空,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M4,完成代码填空,easy,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M5,划分训练集和测试集,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M6,划分训练集和测试集,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M7,完成代码填空,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M8,完成代码填空,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M9,训练模型,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M10,保存模型,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M11,模型预测,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M12,保存结果到文件,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M13,保存结果到文件,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M14,完成代码填空,easy,1,1,True
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M15,完成代码填空,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M16,完成代码填空,medium,0,1,False
2.2.5,17,1,5.9,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/2.2.5-materials/2.2.5_practice_202608021154.ipynb,M17,完成代码填空,medium,0,1,False
3.2.1,16,4,25.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.1-materials/3.2.1_practice_202608021542.ipynb,M1,模型加载,medium,0,2,False
3.2.1,16,4,25.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.1-materials/3.2.1_practice_202608021542.ipynb,M2,加载图片,hard,0,2,False
3.2.1,16,4,25.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.1-materials/3.2.1_practice_202608021542.ipynb,M3,预处理图片,easy,2,2,True
3.2.1,16,4,25.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.1-materials/3.2.1_practice_202608021542.ipynb,M4,进行图片识别,medium,2,2,True
3.2.1,16,4,25.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.1-materials/3.2.1_practice_202608021542.ipynb,M5,应用 softmax 函数获取概率,medium,0,2,False
